body_index,force_x,force_y
174,3.39345e+07,-6.76623e+06
175,-1.48588e+07,-3.22474e+07
176,1.33654e+07,-3.15748e+07
177,-3.01966e+07,-1.46673e+07
178,3.58456e+07,1.93806e+06
179,2.5251e+07,-2.23766e+07
180,-1.16273e+06,-3.43701e+07
181,-2.30783e+07,2.60804e+07
182,3.07527e+07,-1.51232e+07
183,3.3634e+07,-6.07383e+06
184,-2.83934e+07,-2.07837e+07
185,-1.35594e+07,-3.34496e+07
186,-2.85139e+07,-1.28847e+07
187,3.18459e+07,-5.07583e+06
188,3.31785e+07,1.17832e+06
189,1.62388e+07,3.00731e+07
190,2.57979e+07,2.11244e+07
191,1.90234e+07,2.42145e+07
192,9.05932e+06,2.96084e+07
193,6.48855e+06,3.32887e+07
194,1.76398e+07,2.34123e+07
195,2.86293e+07,1.53848e+07
196,-8.99588e+06,2.6381e+07
197,4.36642e+06,-3.05005e+07
198,-5.70918e+06,3.21183e+07
199,-3.17866e+07,1.16124e+06
200,-2.47958e+07,-1.88208e+07
201,1.73972e+07,2.66395e+07
202,1.86772e+06,-2.96297e+07
203,1.2653e+07,2.76319e+07
204,-1.00845e+07,2.76774e+07
205,-1.5612e+07,2.88398e+07
206,-1.4972e+07,2.70286e+07
207,2.86673e+07,8.13545e+06
208,-2.83047e+07,-1.24825e+07
209,-2.03715e+07,-2.16115e+07
210,7.62985e+06,-3.05774e+07
211,-8.80402e+06,-2.83853e+07
212,-3.93647e+06,2.80747e+07
213,-2.38812e+07,-1.83172e+07
214,1.69175e+07,-2.48094e+07
215,-2.00299e+07,-2.34436e+07
216,2.52221e+07,-1.65445e+07
217,9.95921e+06,2.75343e+07
218,-2.79169e+07,-849717
219,2.06324e+07,1.90837e+07
220,783045,-2.67358e+07
221,2.41996e+07,1.51286e+07
222,-2.82725e+07,-1.08312e+07
223,-1.95424e+07,2.04405e+07
224,2.81822e+07,8.95318e+06
225,2.89068e+07,-6.76171e+06
226,-2.74702e+07,8.17026e+06
227,2.66299e+07,-1.01127e+07
228,9.72794e+06,-2.49683e+07
229,-7.07006e+06,2.68731e+07
