body_index,force_x,force_y
497,2.90289e+06,1.56194e+07
498,1.12369e+06,1.6066e+07
499,1.52974e+07,-376638
500,1.50098e+07,-6.10446e+06
501,-1.08889e+07,1.05733e+07
502,1.2283e+06,1.54644e+07
503,1.24192e+07,-9.14392e+06
504,-7.06477e+06,-1.54761e+07
505,-7.85011e+06,-1.27554e+07
506,-2.58816e+06,1.44926e+07
507,5.94836e+06,-1.42637e+07
508,1.36898e+07,6.15798e+06
509,-3.79313e+06,1.53855e+07
510,1.52393e+07,-5.6027e+06
511,-8.5633e+06,-1.21423e+07
512,-1.51275e+07,1.12863e+06
513,1.36406e+07,-7.4333e+06
514,1.32683e+07,6.68514e+06
515,1.4665e+07,-2.00479e+06
516,-253172,1.53198e+07
517,-9.83626e+06,1.14767e+07
518,1.47224e+07,835216
519,318295,1.45565e+07
520,1.21546e+07,7.37867e+06
521,-1.48191e+07,-3.1953e+06
522,-1.43987e+07,-26977.3
523,109738,-1.39779e+07
524,-1.38551e+07,-4.64465e+06
525,-1.18351e+07,-8.52006e+06
526,6.13303e+06,1.22294e+07
527,1.30556e+07,-7.04645e+06
528,-1.36134e+07,4.59473e+06
529,4.6193e+06,1.32075e+07
530,4.25813e+06,-1.37042e+07
531,-9.05603e+06,8.90562e+06
532,-1.23376e+07,-6.71764e+06
533,-1.10876e+07,-9.12507e+06
534,-1.98793e+06,-1.42398e+07
535,-8.77635e+06,1.09688e+07
536,7.14126e+06,1.17932e+07
537,1.12003e+07,6.49982e+06
538,-7.33325e+06,1.21761e+07
539,8.20076e+06,-1.17572e+07
540,8.952e+06,1.09986e+07
541,-1.33343e+07,-5.02136e+06
542,1.39893e+07,2.10988e+06
543,4.33797e+06,1.35488e+07
544,-1.43916e+07,-670102
545,1.32557e+07,-3.81054e+06
546,1.05053e+06,-1.42056e+07
547,2.81546e+06,-1.34232e+07
548,-1.13345e+07,9.49115e+06
549,-1.22789e+07,-7.39116e+06
550,-1.14795e+07,9.96522e+06
551,6.65956e+06,1.21784e+07
552,-1.23389e+07,7.07479e+06
553,1.33252e+07,4.24215e+06
554,-1.19876e+07,5.08776e+06
555,-3.89838e+06,-1.32548e+07
556,-1.39176e+07,1.77489e+06
557,1.04516e+07,-8.91686e+06
558,1.42234e+07,-3.72794e+06
559,-1.09218e+07,-8.4533e+06
560,9.6847e+06,-9.59148e+06
561,-1.12589e+07,8.29123e+06
562,-2.14671e+06,1.36553e+07
563,1.26643e+07,2.4056e+06
564,-1.31386e+07,3.75292e+06
565,1.35544e+07,740595
566,4.27993e+06,1.37028e+07
567,1.24242e+07,-5.21627e+06
568,1.03368e+07,9.04301e+06
569,1.29486e+07,3.03643e+06
570,-9.20758e+06,1.02105e+07
571,-1.1889e+07,-5.60353e+06
572,2.77101e+06,1.34901e+07
573,-1.29424e+07,5.35334e+06
574,6.63588e+06,1.26732e+07
575,1.15175e+07,7.78718e+06
576,-7.94833e+06,1.08465e+07
577,-1.04732e+07,8.64191e+06
578,1.00684e+07,8.64948e+06
579,-1.36155e+07,-913112
580,1.32205e+07,-853951
581,169736,1.34902e+07
582,4.85659e+06,-1.25163e+07
583,7.26167e+06,1.05441e+07
584,1.22248e+07,6.0819e+06
585,77214,-1.31477e+07
586,5.36442e+06,1.1438e+07
587,5.02544e+06,-1.20036e+07
588,-8.25598e+06,1.09208e+07
589,-9.80421e+06,-8.18335e+06
590,-1.64515e+06,1.34844e+07
591,9.66444e+06,-9.05209e+06
592,-1.09118e+07,8.75159e+06
593,-8.93518e+06,-9.76476e+06
594,5.59208e+06,-1.18968e+07
595,-5.57707e+06,1.17013e+07
596,-8.61277e+06,1.03084e+07
597,-2.25034e+06,1.28283e+07
598,9.34286e+06,9.18369e+06
599,-259901,1.24553e+07
600,1.21964e+07,-4.29841e+06
601,1.06029e+07,7.48952e+06
602,1.01184e+07,8.87142e+06
603,1.16563e+07,-5.50585e+06
604,-9.54731e+06,9.75102e+06
605,7.41871e+06,-1.02445e+07
606,1.26402e+06,-1.26163e+07
607,2.48682e+06,-1.22486e+07
608,1.21191e+07,-1.15626e+06
609,-509304,1.26311e+07
610,1.09389e+07,6.76647e+06
611,8.20343e+06,9.60608e+06
612,1.7332e+06,-1.2477e+07
613,5.15561e+06,1.18787e+07
614,-8.77868e+06,-8.50214e+06
615,-2.74881e+06,1.22312e+07
